source_degree_centrality,target_degree_centrality,pref_attach,aai,jacard_coeff,res_all,overl_title,temp_diff,comm_author,sim
0.0017985611510791366,0.23851687880464859,22412.0,1.4505743328613754,0.0034662045060658577,0.13314543348200297,1.0,5.0,0.0,0.09509312971223013
0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.17361155913790852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0026286662977310455,0.006225788599889319,855.0,2.4895414539381546,0.16363636363636364,0.262824164683246,0.0,3.0,0.0,0.08744514816128802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.04064086844829332
0.0012451577199778638,0.0023519645821804096,153.0,0.29401410379520604,0.04,0.03333333333333333,0.0,1.0,0.0,0.09632372681232887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.025921301605554652
0.008992805755395683,0.030022136137244047,14105.0,9.39313706920032,0.1557377049180328,0.7425961414945184,1.0,1.0,0.0,0.11008134324143001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.025680480174024776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.040308095980277
0.016048699501936912,0.026425013835085776,22156.0,18.94950500491501,0.31759656652360513,1.6562433047793932,1.0,0.0,0.0,0.10688639643312159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.048142842528907964
0.013281682346430547,0.031128942999446595,21600.0,12.201821376959215,0.19330855018587362,0.8091736928571542,1.0,2.0,1.0,0.24068381266817643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.04375831457240319
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.036601169313613555
0.005534034311012728,0.008854454897620365,2520.0,2.0973711741394165,0.09574468085106383,0.13843152878998136,0.0,2.0,0.0,0.14133747915852113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.06357799531939448
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3366983989073248
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,1.0,0.06168557358595661
0.0016602102933038184,0.16657443276148312,14448.0,0.8101498505383992,0.0033003300330033004,0.060166325686026034,0.0,1.0,0.0,0.050875297055353055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014445271541809152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.011782167368422527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.022957066989058174
0.003458771444382955,0.0009684560044272274,175.0,1.1089849039466335,0.10344827586206896,0.20202020202020202,1.0,1.0,0.0,0.15664959860625494
0.0019369120088544548,0.007609297177642501,770.0,0.9080501126275653,0.045454545454545456,0.12193362193362192,1.0,1.0,0.0,0.2930801152722773
0.009131156613171001,0.0017985611510791366,858.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0652813183938719
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.298409215771431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.04177061290586237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.006787266850514102
0.0026286662977310455,0.16657443276148312,22876.0,1.9196886974778469,0.008244023083264633,0.07358839927467009,0.0,3.0,0.0,0.04063323888532282
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024780050836871223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.003425707724263497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.025392329808325117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.034252402405368636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06330030318106307
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.21828969572156356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005969195923689825
0.006225788599889319,0.12783619258439402,41535.0,2.043252847767855,0.009384775808133473,0.16700296341250742,0.0,1.0,0.0,0.03943145373173409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.008428849145406286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0068119068009242605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0012096416102302353
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.013308034949215043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.048121215770902934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.027082131208517445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.06198398742727019
0.0011068068622025456,0.008992805755395683,520.0,1.6803421722192216,0.08955223880597014,0.17780734667130177,0.0,5.0,0.0,0.04438799533824029
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.020394758310848603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.04135080419556886
0.004288876591034864,0.0038738240177089095,868.0,1.3183926075715833,0.11320754716981132,0.07787590860376384,1.0,1.0,0.0,0.039319665162578996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0755108804065231
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06525287479408202
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03385298755112149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.035919618960201426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.022342013843592832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.010405746878094355
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18421054493156852
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,0.010028398823997836
0.0008301051466519092,0.0004150525733259546,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05249274339132429
0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.03903630312822348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2730833230716202
0.004703929164360819,0.01618705035971223,3978.0,6.736571195985116,0.1984126984126984,0.7319397743978442,3.0,0.0,0.0,0.13531442116490638
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.11874389177934958
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.10432883413340402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10836313500397685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.09030771862427149
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.052977730742071794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.08907200065494006
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.011837663291658642
0.010929717764250137,0.004012174875484228,2262.0,0.13418491641387487,0.009433962264150943,0.000580046403712297,0.0,1.0,0.0,0.03699580350599149
0.0041505257332595455,0.019369120088544547,4170.0,6.077439343856175,0.16551724137931034,0.483860798294497,2.0,0.0,0.0,0.2211242426787222
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.17480784331855748
0.0019369120088544548,0.0016602102933038184,154.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0033195491969830867
0.006225788599889319,0.011068068622025456,3600.0,2.5172299632364434,0.10619469026548672,0.14886381763264322,1.0,1.0,0.0,0.1406579835321274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.003621325105751207
0.0051189817376867735,0.006087437742114001,1628.0,2.051752762542688,0.125,0.12508031713672407,1.0,0.0,0.0,0.014011400339561168
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05202144676837178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.18693824082675906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.011750744488061026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.006828186626498546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.05832615395173317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.03177086135944509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1381983257622246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
0.007885998893193137,0.008301051466519091,3420.0,5.284356232661888,0.24468085106382978,0.3111442721330355,2.0,1.0,0.0,0.1475837973079679
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.018835426696526283
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03602364350326053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.045100290412178834
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.12632109177280548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.06225248684162728
0.005672385168788046,0.001383508577753182,369.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04424563037957588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.13335253494887983
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.03875614675517709
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.06666015404736716
0.0106530160486995,0.017293857221914774,9625.0,5.4680150147357205,0.12222222222222222,0.4899957237132179,1.0,3.0,0.0,0.07890436210998884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.03527181669051887
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.01196942290969508
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.030964542994390765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077008911674200575
0.0004150525733259546,0.0002767017155506364,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032505608956134795
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.06373874033231308
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14307211435141937
0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.13048562338692932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.062137453195361986
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.054082711726689686
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0711682743241244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.016725931160673894
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.028473703754335063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.03227875123445538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.041989253804082916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.043459477081805004
0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.010691676390819025
0.0029053680132816824,0.006364139457664637,966.0,1.1489803576111477,0.046875,0.22525062656641603,0.0,1.0,0.0,0.07949125082595837
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.205754157975936
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.012809270827747011
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.19690453901965818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.028359167021390134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.05227253626806405
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15994673634996096
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2113789923818877
0.0020752628666297727,0.004565578306585501,495.0,1.934469291211583,0.2,0.15184711329960304,0.0,1.0,0.0,0.10914747959627055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02939630089832901
0.0051189817376867735,0.005257332595462091,1406.0,3.724233653384263,0.22950819672131148,0.3535399683185681,3.0,1.0,0.0,0.12314485407705904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036766352401603336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.16980875430236933
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.013318753599491612
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.030992607297910986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.029173725853300587
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.3717109210594532
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.1548086163272048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.026177235984111098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
0.0031820697288323183,0.014250138350857774,2369.0,4.1362570391984725,0.14545454545454545,0.35465993736918633,0.0,2.0,0.0,0.061454960885747915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.005536045200576798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1404204565244885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.019434803699746858
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.13961114648476367
0.0017985611510791366,0.011206419479800774,1053.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02033553930661834
0.003458771444382955,0.09836745987825124,17750.0,5.252430367745462,0.029411764705882353,0.44117158265290074,2.0,2.0,0.0,0.22404299080671586
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.03174199335079202
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.03322467023536865
0.0038738240177089095,0.004012174875484228,812.0,5.159903026083574,0.3902439024390244,0.7549153028704807,1.0,1.0,1.0,0.0
0.0023519645821804096,0.008162700608743774,1003.0,2.1813299244335935,0.15151515151515152,0.13923875395130875,2.0,1.0,0.0,0.27015162632149686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.04522783056664823
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10964693207808082
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6655912340571748
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0518922461347812
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.04529898988839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.007705920269251971
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.028324950241658767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.012042642471296139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.018606454970523024
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07940927038481552
0.001383508577753182,0.002767017155506364,200.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.017606297326415096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.017222870191497177
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.009247883902910037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.008519833752532605
0.026701715550636412,0.008301051466519091,11520.0,3.3845317965538984,0.06329113924050633,0.2129024286163067,1.0,2.0,0.0,0.1730492884700573
0.007055893746541228,0.01535694521306032,5661.0,1.6822935543803423,0.05194805194805195,0.08981714242293946,3.0,1.0,0.0,0.08258695845413241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.07226814726181309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09302232307638335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.03773518049131139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.006622987679817573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01908558282479167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07008122427212325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.03337367961340497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.02251224274153154
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11763117007725901
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.007175017180614248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.029859545217442874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.11534234610454161
0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.09222936547278403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24696585158247256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.03316170967095594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.006966599709706946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.018262681666566034
0.008716104039845046,0.006087437742114001,2666.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.08722429178329076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.06774494575011436
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.02716355242449947
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,0.03719410638619362
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.020853383594351668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.06055450912910159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.1528127815744145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.17959120207678814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17418664013573165
0.0012451577199778638,0.0019369120088544548,117.0,2.6962677565124986,0.4666666666666667,0.534191247349142,2.0,1.0,0.0,0.16771972066695376
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.052473246994548535
0.005810736026563365,0.02310459324847814,7014.0,4.117244243403015,0.08290155440414508,0.3568362342555891,0.0,2.0,0.0,0.0669353745982247
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07608081421736637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.018312669643239122
0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.012173660424589484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.10331233837686607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.20613164817963664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.021887061373620585
0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.16111782699703833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.05266664819919131
0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.16918345850209474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1451519737820582
0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.07944742586682171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0829199056699228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.014933597218025474
0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.008170706283670125
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,0.0,0.049348930289506376
0.007055893746541228,0.0066408411732152735,2304.0,7.428765222293743,0.43283582089552236,0.5934786676608822,2.0,0.0,0.0,0.2532620021459282
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.051796679985290056
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07693791805902703
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.05520915839534165
0.009822910902047592,0.026425013835085776,13561.0,4.277161516583192,0.06938775510204082,0.37697126680640136,0.0,4.0,1.0,0.1775668837991489
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05446313580897935
0.0020752628666297727,0.005257332595462091,555.0,0.731769146706281,0.061224489795918366,0.06358261425375519,0.0,1.0,0.0,0.13803711341030744
0.002213613724405091,0.001383508577753182,160.0,0.18098063833245323,0.04,0.00398406374501992,0.0,0.0,0.0,0.0022723540857536527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.06135426646737378
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5258461697078234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.025052206081166428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.022475437797043505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.044682278240340725
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.05449532869342198
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.07380112086539639
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08338806078410535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08270045624697869
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0018264001352674044
0.007055893746541228,0.012451577199778638,4590.0,1.0820935748150484,0.029197080291970802,0.10155416131636406,1.0,2.0,0.0,0.02272371313093392
0.003597122302158273,0.003735473159933591,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02003246967159774
0.0051189817376867735,0.004427227448810182,1184.0,1.5619816183351891,0.09523809523809523,0.14256508205998866,0.0,0.0,0.0,0.11879419112226171
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.23263047443913137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.02981846018221125
0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.09807713524407138
0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.030239594126639388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.04115875845279687
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.05677461873317628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.09782515954533469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.12233745374908414
0.006502490315439955,0.0053956834532374095,1833.0,1.2597103839953163,0.06172839506172839,0.11505778259299385,0.0,1.0,0.0,0.18019617418381034
0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.2141362025084179
0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.17509166288212144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.011731248027303652
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.03153500582103102
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.020613333084719576
0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.06865634655742572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,0.042159703067370366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.02040484425113558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.003911695978520576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.044706871288627326
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.19221328047843506
0.001383508577753182,0.001383508577753182,100.0,0.544704502234203,0.1111111111111111,0.05185185185185185,0.0,0.0,2.0,0.06823945750039805
0.013558384061981184,0.0053956834532374095,3686.0,3.651710604826322,0.0975609756097561,0.47336807611570875,1.0,1.0,0.0,0.1288147766402636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13190307274046992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13453175066069853
0.0026286662977310455,0.004288876591034864,570.0,1.3128441518358547,0.13953488372093023,0.08101040284111538,1.0,1.0,0.0,0.31413559164238725
0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.2672063033177297
0.006779192030990592,0.013143331488655229,4655.0,5.186343688306796,0.14285714285714285,0.5834432479400445,0.0,1.0,0.0,0.05606243395008548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.005197684581046027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.016376183718980142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.038793727782777634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.37309894885447076
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.002999829203629119
0.0053956834532374095,0.002767017155506364,780.0,3.955459024308615,0.3111111111111111,0.42620925684597777,1.0,2.0,0.0,0.13962539871136334
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,0.026718595946264388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.002111962025230217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.01665558917278929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00271103870140204
0.016048699501936912,0.00996126175982291,8352.0,5.884075799334589,0.15337423312883436,0.4143131696265736,4.0,0.0,0.0,0.11660246958863982
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005380293215271473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0761347335279371
